SNOMEDCode,description,bnf_chapter
'3181911000001105,Beclazone 100 Easi-Breathe inhaler (Teva UK Ltd),302000
'13180411000001105,Beclazone 100 Easi-Breathe inhaler (Dowelhurst Ltd),
'13180511000001109,Beclazone 100 Easi-Breathe inhaler (Dowelhurst Ltd),
'35908611000001102,Beclometasone 250micrograms/dose breath actuated inhaler,302000
'3182311000001100,Beclometasone 250micrograms/dose breath actuated inhaler,302000
'3182411000001107,AeroBec Forte 250 Autohaler (Meda Pharmaceuticals Ltd),302000
'3182511000001106,AeroBec Forte 250 Autohaler (Meda Pharmaceuticals Ltd),302000
'3182611000001105,Beclazone 250 Easi-Breathe inhaler (Teva UK Ltd),302000
'3182711000001101,Beclazone 250 Easi-Breathe inhaler (Teva UK Ltd),302000
'13180811000001107,Beclazone 250 Easi-Breathe inhaler (Dowelhurst Ltd),
'13180911000001102,Beclazone 250 Easi-Breathe inhaler (Dowelhurst Ltd),
'320602002,Fluticasone propionate 50micrograms/dose dry powder inhaler,
'3183711000001109,Fluticasone propionate 50micrograms/dose dry powder inhaler,302000
'3183811000001101,Flixotide 50micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),302000
'3183911000001106,Flixotide 50micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),302000
'5295211000001105,Flixotide 50micrograms/dose Accuhaler (Dowelhurst Ltd),
'5295311000001102,Flixotide 50micrograms/dose Accuhaler (Dowelhurst Ltd),
'13841811000001102,Flixotide 50micrograms/dose Accuhaler (Waymade Healthcare Plc),
'13841911000001107,Flixotide 50micrograms/dose Accuhaler (Waymade Healthcare Plc),
'14234311000001102,Flixotide 50micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc),
'14234411000001109,Flixotide 50micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc),
'16579011000001104,Flixotide 50micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),
'16579111000001103,Flixotide 50micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),
'19612611000001105,Flixotide 50micrograms/dose Accuhaler (DE Pharmaceuticals),
'19612711000001101,Flixotide 50micrograms/dose Accuhaler (DE Pharmaceuticals),
'320603007,Fluticasone propionate 100micrograms/dose dry powder inhaler,
'3184011000001109,Fluticasone propionate 100micrograms/dose dry powder inhaler,302000
'3184311000001107,Flixotide 100micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),302000
'3184411000001100,Flixotide 100micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),302000
'5261111000001103,Flixotide 100micrograms/dose Accuhaler (Waymade Healthcare Plc),
'5261711000001102,Flixotide 100micrograms/dose Accuhaler (Waymade Healthcare Plc),
'5290911000001105,Flixotide 100micrograms/dose Accuhaler (Dowelhurst Ltd),
'5291111000001101,Flixotide 100micrograms/dose Accuhaler (Dowelhurst Ltd),
'13876511000001105,Flixotide 100micrograms/dose Accuhaler (DE Pharmaceuticals),
'13876611000001109,Flixotide 100micrograms/dose Accuhaler (DE Pharmaceuticals),
'14233711000001100,Flixotide 100micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc),
'14233811000001108,Flixotide 100micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc),
'16579211000001109,Flixotide 100micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),
'16579311000001101,Flixotide 100micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),
'18261611000001102,Flixotide 100micrograms/dose Accuhaler (Necessity Supplies Ltd),
'18261711000001106,Flixotide 100micrograms/dose Accuhaler (Necessity Supplies Ltd),
'19965011000001108,Flixotide 100micrograms/dose Accuhaler (Lexon (UK) Ltd),
'19965111000001109,Flixotide 100micrograms/dose Accuhaler (Lexon (UK) Ltd),
'36565411000001101,Fluticasone propionate 250micrograms/dose dry powder inhaler,302000
'3184811000001103,Fluticasone propionate 250micrograms/dose dry powder inhaler,302000
'3184911000001108,Flixotide 250micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),302000
'3185011000001108,Flixotide 250micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),302000
'5261411000001108,Flixotide 250micrograms/dose Accuhaler (Waymade Healthcare Plc),
'5261511000001107,Flixotide 250micrograms/dose Accuhaler (Waymade Healthcare Plc),
'5293811000001107,Flixotide 250micrograms/dose Accuhaler (Dowelhurst Ltd),
'5294011000001104,Flixotide 250micrograms/dose Accuhaler (Dowelhurst Ltd),
'13876711000001100,Flixotide 250micrograms/dose Accuhaler (DE Pharmaceuticals),
'13876811000001108,Flixotide 250micrograms/dose Accuhaler (DE Pharmaceuticals),
'14234111000001104,Flixotide 250micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc),
'14234211000001105,Flixotide 250micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc),
'16179611000001103,Flixotide 250micrograms/dose Accuhaler (Lexon (UK) Ltd),
'16179711000001107,Flixotide 250micrograms/dose Accuhaler (Lexon (UK) Ltd),
'16545111000001101,Flixotide 250micrograms/dose Accuhaler (Stephar (U.K.) Ltd),
'16545211000001107,Flixotide 250micrograms/dose Accuhaler (Stephar (U.K.) Ltd),
'16579411000001108,Flixotide 250micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),
'16579511000001107,Flixotide 250micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),
'18261811000001103,Flixotide 250micrograms/dose Accuhaler (Necessity Supplies Ltd),
'18261911000001108,Flixotide 250micrograms/dose Accuhaler (Necessity Supplies Ltd),
'320605000,Fluticasone propionate 500micrograms/dose dry powder inhaler,
'3185111000001109,Fluticasone propionate 500micrograms/dose dry powder inhaler,302000
'3185211000001103,Flixotide 500micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),302000
'3185411000001104,Flixotide 500micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd),302000
'5262211000001102,Flixotide 500micrograms/dose Accuhaler (Waymade Healthcare Plc),
'5262411000001103,Flixotide 500micrograms/dose Accuhaler (Waymade Healthcare Plc),
'5294811000001105,Flixotide 500micrograms/dose Accuhaler (Dowelhurst Ltd),
'5294911000001100,Flixotide 500micrograms/dose Accuhaler (Dowelhurst Ltd),
'13876911000001103,Flixotide 500micrograms/dose Accuhaler (DE Pharmaceuticals),
'13877011000001104,Flixotide 500micrograms/dose Accuhaler (DE Pharmaceuticals),
'14233911000001103,Flixotide 500micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc),
'14234011000001100,Flixotide 500micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc),
'16179811000001104,Flixotide 500micrograms/dose Accuhaler (Lexon (UK) Ltd),
'16179911000001109,Flixotide 500micrograms/dose Accuhaler (Lexon (UK) Ltd),
'16579611000001106,Flixotide 500micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),
'16579711000001102,Flixotide 500micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),
'18262011000001101,Flixotide 500micrograms/dose Accuhaler (Necessity Supplies Ltd),
'18262111000001100,Flixotide 500micrograms/dose Accuhaler (Necessity Supplies Ltd),
'35937211000001107,Salbutamol 95micrograms/dose dry powder inhaler,301011
'3185911000001107,Salbutamol 95micrograms/dose dry powder inhaler,301011
'3186011000001104,Asmasal 95micrograms/dose Clickhaler (Focus Pharmaceuticals Ltd),301011
'3186111000001103,Asmasal 95micrograms/dose Clickhaler (Focus Pharmaceuticals Ltd),301011
'320277000,Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,
'3186811000001105,Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,302000
'3186911000001100,Seretide 100 Accuhaler (GlaxoSmithKline UK Ltd),302000
'3187011000001101,Seretide 100 Accuhaler (GlaxoSmithKline UK Ltd),302000
'5275611000001101,Seretide 100 Accuhaler (Waymade Healthcare Plc),
'5275711000001105,Seretide 100 Accuhaler (Waymade Healthcare Plc),
'5317111000001100,Seretide 100 Accuhaler (Dowelhurst Ltd),
'5317211000001106,Seretide 100 Accuhaler (Dowelhurst Ltd),
'13997111000001100,Seretide 100 Accuhaler (DE Pharmaceuticals),
'13997311000001103,Seretide 100 Accuhaler (DE Pharmaceuticals),
'14674111000001100,Seretide 100 Accuhaler (Sigma Pharmaceuticals Plc),
'14674211000001106,Seretide 100 Accuhaler (Sigma Pharmaceuticals Plc),
'16240811000001109,Seretide 100 Accuhaler (Lexon (UK) Ltd),
'16240911000001104,Seretide 100 Accuhaler (Lexon (UK) Ltd),
'16587911000001104,Seretide 100 Accuhaler (Stephar (U.K.) Ltd),
'16588011000001102,Seretide 100 Accuhaler (Stephar (U.K.) Ltd),
'17440111000001102,Seretide 100 Accuhaler (Mawdsley-Brooks & Company Ltd),
'17440211000001108,Seretide 100 Accuhaler (Mawdsley-Brooks & Company Ltd),
'18185011000001106,Seretide 100 Accuhaler (Necessity Supplies Ltd),
'18185111000001107,Seretide 100 Accuhaler (Necessity Supplies Ltd),
'320279002,Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,
'3187111000001100,Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,302000
'3187211000001106,Seretide 250 Accuhaler (GlaxoSmithKline UK Ltd),302000
'3187311000001103,Seretide 250 Accuhaler (GlaxoSmithKline UK Ltd),302000
'5276011000001104,Seretide 250 Accuhaler (Waymade Healthcare Plc),
'5276111000001103,Seretide 250 Accuhaler (Waymade Healthcare Plc),
'5317311000001103,Seretide 250 Accuhaler (Dowelhurst Ltd),
'5317411000001105,Seretide 250 Accuhaler (Dowelhurst Ltd),
'13997511000001109,Seretide 250 Accuhaler (DE Pharmaceuticals),
'13997611000001108,Seretide 250 Accuhaler (DE Pharmaceuticals),
'14674711000001104,Seretide 250 Accuhaler (Sigma Pharmaceuticals Plc),
'14674811000001107,Seretide 250 Accuhaler (Sigma Pharmaceuticals Plc),
'16241011000001107,Seretide 250 Accuhaler (Lexon (UK) Ltd),
'16244511000001102,Seretide 250 Accuhaler (Lexon (UK) Ltd),
'17440311000001100,Seretide 250 Accuhaler (Mawdsley-Brooks & Company Ltd),
'17440411000001107,Seretide 250 Accuhaler (Mawdsley-Brooks & Company Ltd),
'18185211000001101,Seretide 250 Accuhaler (Necessity Supplies Ltd),
'18185311000001109,Seretide 250 Accuhaler (Necessity Supplies Ltd),
'35515511000001100,Fusacomb Easyhaler 50micrograms/dose / 250micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),302000
'35515611000001101,Fusacomb Easyhaler 50micrograms/dose / 250micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),302000
'320280004,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,
'3188111000001104,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,302000
'3188311000001102,Seretide 500 Accuhaler (GlaxoSmithKline UK Ltd),302000
'3188411000001109,Seretide 500 Accuhaler (GlaxoSmithKline UK Ltd),302000
'5276211000001109,Seretide 500 Accuhaler (Waymade Healthcare Plc),
'5276311000001101,Seretide 500 Accuhaler (Waymade Healthcare Plc),
'5317511000001109,Seretide 500 Accuhaler (Dowelhurst Ltd),
'5317611000001108,Seretide 500 Accuhaler (Dowelhurst Ltd),
'14705211000001107,Seretide 500 Accuhaler (Sigma Pharmaceuticals Plc),
'14705311000001104,Seretide 500 Accuhaler (Sigma Pharmaceuticals Plc),
'16241111000001108,Seretide 500 Accuhaler (Lexon (UK) Ltd),
'16241211000001102,Seretide 500 Accuhaler (Lexon (UK) Ltd),
'17440511000001106,Seretide 500 Accuhaler (Mawdsley-Brooks & Company Ltd),
'17440611000001105,Seretide 500 Accuhaler (Mawdsley-Brooks & Company Ltd),
'18185411000001102,Seretide 500 Accuhaler (Necessity Supplies Ltd),
'18185511000001103,Seretide 500 Accuhaler (Necessity Supplies Ltd),
'18611411000001104,Seretide 500 Accuhaler (DE Pharmaceuticals),
'18611511000001100,Seretide 500 Accuhaler (DE Pharmaceuticals),
'30950311000001106,AirFluSal Forspiro 50micrograms/dose / 500micrograms/dose dry powder inhaler (Sandoz Ltd),302000
'30950411000001104,AirFluSal Forspiro 50micrograms/dose / 500micrograms/dose dry powder inhaler (Sandoz Ltd),302000
'31064811000001101,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler (A A H Pharmaceuticals Ltd),302000
'31064911000001106,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler (A A H Pharmaceuticals Ltd),302000
'33679711000001103,Aerivio Spiromax 50micrograms/dose / 500micrograms/dose dry powder inhaler (Teva UK Ltd),302000
'33679811000001106,Aerivio Spiromax 50micrograms/dose / 500micrograms/dose dry powder inhaler (Teva UK Ltd),302000
'35515311000001106,Fusacomb Easyhaler 50micrograms/dose / 500micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),302000
'35515411000001104,Fusacomb Easyhaler 50micrograms/dose / 500micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),302000
'36604711000001102,Stalpex 50micrograms/dose / 500micrograms/dose dry powder inhaler (Glenmark Pharmaceuticals Europe Ltd),302000
'36604911000001100,Stalpex 50micrograms/dose / 500micrograms/dose dry powder inhaler (Glenmark Pharmaceuticals Europe Ltd),302000
'320534000,Beclometasone 100microgram inhalation powder capsules,302000
'3189211000001100,Beclometasone 100microgram inhalation powder capsules,302000
'3189311000001108,Beclometasone 100microgram inhalation powder capsules,302000
'5525211000001108,Beclometasone 100microgram inhalation powder capsules,302000
'3189711000001107,Beclometasone 100 Cyclocaps (Teva UK Ltd),302000
'3189911000001109,Beclometasone 100 Cyclocaps (Teva UK Ltd),302000
'3190311000001103,Becotide 100microgram Rotacaps (GlaxoSmithKline UK Ltd),302000
'3190511000001109,Becotide 100microgram Rotacaps (GlaxoSmithKline UK Ltd),302000
'5525411000001107,Becotide 100microgram Rotacaps (Dowelhurst Ltd),
'5525611000001105,Becotide 100microgram Rotacaps (Dowelhurst Ltd),
'320535004,Beclometasone 200microgram inhalation powder capsules,302000
'3191211000001100,Beclometasone 200microgram inhalation powder capsules,302000
'3191311000001108,Beclometasone 200microgram inhalation powder capsules,302000
'5256311000001103,Beclometasone 200microgram inhalation powder capsules,302000
'5284511000001106,Beclometasone 200microgram inhalation powder capsules,302000
'3192111000001101,Becotide 200microgram Rotacaps (GlaxoSmithKline UK Ltd),302000
'3192311000001104,Becotide 200microgram Rotacaps (GlaxoSmithKline UK Ltd),302000
'3192611000001109,Beclometasone 200 Cyclocaps (Teva UK Ltd),302000
'3192811000001108,Beclometasone 200 Cyclocaps (Teva UK Ltd),302000
'5256411000001105,Becotide 200microgram Rotacaps (Waymade Healthcare Plc),
'5256511000001109,Becotide 200microgram Rotacaps (Waymade Healthcare Plc),
'5284411000001107,Becotide 200microgram Rotacaps (Dowelhurst Ltd),
'5284611000001105,Becotide 200microgram Rotacaps (Dowelhurst Ltd),
'320520000,Beclometasone 400microgram inhalation powder capsules,302000
'3193311000001109,Beclometasone 400microgram inhalation powder capsules,302000
'3193611000001104,Beclometasone 400microgram inhalation powder capsules,302000
'3194011000001108,Becotide 400microgram Rotacaps (GlaxoSmithKline UK Ltd),302000
'3194211000001103,Becotide 400microgram Rotacaps (GlaxoSmithKline UK Ltd),302000
'3194511000001100,Beclometasone 400 Cyclocaps (Teva UK Ltd),302000
'3194911000001107,Beclometasone 400 Cyclocaps (Teva UK Ltd),302000
'3432911000001109,Budesonide 200microgram inhalation powder capsules,302000
'3196911000001104,Budesonide 200microgram inhalation powder capsules,302000
'3197211000001105,Budesonide 200 Cyclocaps (Teva UK Ltd),302000
'3197511000001108,Budesonide 200 Cyclocaps (Teva UK Ltd),302000
'3433011000001101,Budesonide 400microgram inhalation powder capsules,302000
'3197911000001101,Budesonide 400microgram inhalation powder capsules,302000
'3198411000001108,Budesonide 400 Cyclocaps (Teva UK Ltd),302000
'3198611000001106,Budesonide 400 Cyclocaps (Teva UK Ltd),302000
'35369511000001103,Salbutamol 200microgram / Beclometasone 100microgram inhalation powder capsules,302000
'3200211000001106,Salbutamol 200microgram / Beclometasone 100microgram inhalation powder capsules,302000
'3200511000001109,Ventide Paediatric Rotacaps (GlaxoSmithKline UK Ltd),302000
'3200811000001107,Ventide Paediatric Rotacaps (GlaxoSmithKline UK Ltd),302000
'320543009,Salbutamol 400microgram / Beclometasone 200microgram inhalation powder capsules,302000
'3201711000001107,Salbutamol 400microgram / Beclometasone 200microgram inhalation powder capsules,302000
'3202211000001107,Ventide Rotacaps (GlaxoSmithKline UK Ltd),302000
'3202311000001104,Ventide Rotacaps (GlaxoSmithKline UK Ltd),302000
'320644008,Sodium cromoglicate 20mg inhalation powder capsules,303010
'3203511000001103,Sodium cromoglicate 20mg inhalation powder capsules,303010
'3203811000001100,Intal 20mg Spincaps (Sanofi),303010
'3204111000001109,Intal 20mg Spincaps (Sanofi),303010
'11159411000001101,Intal 20mg Spincaps (Waymade Healthcare Plc),
'11159511000001102,Intal 20mg Spincaps (Waymade Healthcare Plc),
'12626211000001108,Formoterol 12microgram inhalation powder capsules with device,301011
'3205611000001100,Formoterol 12microgram inhalation powder capsules with device,301011
'7392011000001103,Formoterol 12microgram inhalation powder capsules with device,301011
'3206811000001109,Foradil 12microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301011
'3209511000001101,Foradil 12microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301011
'7392711000001101,Foradil 12microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301011
'14239811000001105,Foradil 12microgram inhalation powder capsules with device (Sigma Pharmaceuticals Plc),
'14239911000001100,Foradil 12microgram inhalation powder capsules with device (Sigma Pharmaceuticals Plc),
'16545911000001103,Foradil 12microgram inhalation powder capsules with device (Stephar (U.K.) Ltd),
'16546011000001106,Foradil 12microgram inhalation powder capsules with device (Stephar (U.K.) Ltd),
'16581611000001101,Foradil 12microgram inhalation powder capsules with device (Mawdsley-Brooks & Company Ltd),
'16581711000001105,Foradil 12microgram inhalation powder capsules with device (Mawdsley-Brooks & Company Ltd),
'18058411000001109,Foradil 12microgram inhalation powder capsules with device (Lexon (UK) Ltd),
'18058511000001108,Foradil 12microgram inhalation powder capsules with device (Lexon (UK) Ltd),
'21866011000001104,Foradil 12microgram inhalation powder capsules with device (Waymade Healthcare Plc),
'21866111000001103,Foradil 12microgram inhalation powder capsules with device (Waymade Healthcare Plc),
'320178003,Salbutamol 200microgram inhalation powder capsules,301011
'3213211000001103,Salbutamol 200microgram inhalation powder capsules,301011
'3213711000001105,Salbutamol 200microgram inhalation powder capsules,301011
'5324611000001106,Salbutamol 200microgram inhalation powder capsules,301011
'3214211000001100,Ventolin 200microgram Rotacaps (GlaxoSmithKline UK Ltd),301011
'3214411000001101,Ventolin 200microgram Rotacaps (GlaxoSmithKline UK Ltd),301011
'3214611000001103,Salbutamol 200 Cyclocaps (Teva UK Ltd),301011
'3214911000001109,Salbutamol 200 Cyclocaps (Teva UK Ltd),301011
'5324811000001105,Ventolin 200microgram Rotacaps (Dowelhurst Ltd),
'5325011000001100,Ventolin 200microgram Rotacaps (Dowelhurst Ltd),
'320151000,Salbutamol 100micrograms/dose breath actuated inhaler CFC free,
'3213411000001104,Salbutamol 100micrograms/dose breath actuated inhaler CFC free,301011
'3214311000001108,Airomir 100micrograms/dose Autohaler (Teva UK Ltd),301011
'3214511000001102,Airomir 100micrograms/dose Autohaler (Teva UK Ltd),301011
'3215311000001107,Salamol 100micrograms/dose Easi-Breathe inhaler (Teva UK Ltd),301011
'3215611000001102,Salamol 100micrograms/dose Easi-Breathe inhaler (Teva UK Ltd),301011
'17438511000001108,Salamol 100micrograms/dose Easi-Breathe inhaler (Mawdsley-Brooks & Company Ltd),
'17438611000001107,Salamol 100micrograms/dose Easi-Breathe inhaler (Mawdsley-Brooks & Company Ltd),
'18610611000001106,Salamol 100micrograms/dose Easi-Breathe inhaler (DE Pharmaceuticals),
'18610711000001102,Salamol 100micrograms/dose Easi-Breathe inhaler (DE Pharmaceuticals),
'320179006,Salbutamol 400microgram inhalation powder capsules,301011
'3217011000001102,Salbutamol 400microgram inhalation powder capsules,301011
'3217111000001101,Salbutamol 400microgram inhalation powder capsules,301011
'5582111000001102,Salbutamol 400microgram inhalation powder capsules,301011
'3217611000001109,Salbutamol 400 Cyclocaps (Teva UK Ltd),301011
'3217811000001108,Salbutamol 400 Cyclocaps (Teva UK Ltd),301011
'3218011000001101,Ventolin 400microgram Rotacaps (GlaxoSmithKline UK Ltd),301011
'3218111000001100,Ventolin 400microgram Rotacaps (GlaxoSmithKline UK Ltd),301011
'5583011000001107,Ventolin 400microgram Rotacaps (Dowelhurst Ltd),
'5583311000001105,Ventolin 400microgram Rotacaps (Dowelhurst Ltd),
'35916311000001106,Terbutaline 500micrograms/dose dry powder inhaler,301011
'3218211000001106,Terbutaline 500micrograms/dose dry powder inhaler,301011
'5257811000001109,Terbutaline 500micrograms/dose dry powder inhaler,301011
'36506811000001106,Terbutaline 500micrograms/dose dry powder inhaler,301011
'3218311000001103,Bricanyl 500micrograms/dose Turbohaler (AstraZeneca UK Ltd),301011
'3218411000001105,Bricanyl 500micrograms/dose Turbohaler (AstraZeneca UK Ltd),301011
'36506911000001101,Bricanyl 500micrograms/dose Turbohaler (AstraZeneca UK Ltd),301011
'5257911000001104,Bricanyl 500micrograms/dose Turbohaler (Waymade Healthcare Plc),
'30042911000001101,Bricanyl 500micrograms/dose Turbohaler (Waymade Healthcare Plc),
'5258011000001102,Bricanyl 500micrograms/dose Turbohaler (Waymade Healthcare Plc),
'5285911000001100,Bricanyl 500micrograms/dose Turbohaler (Dowelhurst Ltd),
'5286011000001108,Bricanyl 500micrograms/dose Turbohaler (Dowelhurst Ltd),
'5323111000001100,Terbutaline 500micrograms/dose Turbohaler (Dowelhurst Ltd),
'5323311000001103,Terbutaline 500micrograms/dose Turbohaler (Dowelhurst Ltd),
'13837711000001100,Bricanyl 500micrograms/dose Turbohaler (DE Pharmaceuticals),
'13837911000001103,Bricanyl 500micrograms/dose Turbohaler (DE Pharmaceuticals),
'13991111000001107,Terbutaline 500micrograms/dose Turbohaler (DE Pharmaceuticals),
'13991211000001101,Terbutaline 500micrograms/dose Turbohaler (DE Pharmaceuticals),
'14662411000001107,Bricanyl 500micrograms/dose Turbohaler (Sigma Pharmaceuticals Plc),
'14662511000001106,Bricanyl 500micrograms/dose Turbohaler (Sigma Pharmaceuticals Plc),
'17602911000001107,Bricanyl 500micrograms/dose Turbohaler (Necessity Supplies Ltd),
'17603011000001104,Bricanyl 500micrograms/dose Turbohaler (Necessity Supplies Ltd),
'29980011000001104,Bricanyl 500micrograms/dose Turbohaler (Lexon (UK) Ltd),
'29980111000001103,Bricanyl 500micrograms/dose Turbohaler (Lexon (UK) Ltd),
'320347009,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials,301020
'3220511000001104,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials,301020
'3220811000001101,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials,301020
'3221011000001103,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),301020
'3221311000001100,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),301020
'3221411000001107,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),301020
'3221911000001104,Tropiovent 500micrograms/2ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd),301020
'3222111000001107,Tropiovent 500micrograms/2ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd),301020
'3222411000001102,Atrovent 500micrograms/2ml nebuliser liquid UDVs (Boehringer Ingelheim Ltd),301020
'3222511000001103,Atrovent 500micrograms/2ml nebuliser liquid UDVs (Boehringer Ingelheim Ltd),301020
'3222611000001104,Atrovent 500micrograms/2ml nebuliser liquid UDVs (Boehringer Ingelheim Ltd),301020
'3222711000001108,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (The Boots Company Plc),301020
'3222811000001100,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (The Boots Company Plc),301020
'3222911000001105,Respontin 500micrograms/2ml Nebules (GlaxoSmithKline UK Ltd),301020
'3223011000001102,Respontin 500micrograms/2ml Nebules (GlaxoSmithKline UK Ltd),301020
'3223111000001101,Ipratropium 500micrograms/2ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd),301020
'3223311000001104,Ipratropium 500micrograms/2ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd),301020
'3223511000001105,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),301020
'3223611000001109,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),301020
'8097811000001100,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd),301020
'8097911000001105,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd),301020
'9039811000001104,Ipratropium 500micrograms/2ml nebuliser liquid unit dose Steripoule vials (Galen Ltd),301020
'9039911000001109,Ipratropium 500micrograms/2ml nebuliser liquid unit dose Steripoule vials (Galen Ltd),301020
'9102111000001100,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Teva UK Ltd),301020
'9102211000001106,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Teva UK Ltd),301020
'10453611000001109,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Arrow Generics Ltd),301020
'10453711000001100,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Arrow Generics Ltd),301020
'11006311000001100,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Accord Healthcare Ltd),301020
'11006411000001107,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Accord Healthcare Ltd),301020
'15214311000001101,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Sigma Pharmaceuticals Plc),301020
'15214411000001108,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Sigma Pharmaceuticals Plc),301020
'17933311000001107,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd),301020
'17933411000001100,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd),301020
'21508411000001109,Atrovent 500micrograms/2ml nebuliser liquid UDVs (Waymade Healthcare Plc),
'29737011000001101,Atrovent 500micrograms/2ml nebuliser liquid UDVs (Waymade Healthcare Plc),
'21508511000001108,Atrovent 500micrograms/2ml nebuliser liquid UDVs (Waymade Healthcare Plc),
'21720011000001109,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Advanz Pharma),301020
'21720111000001105,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Advanz Pharma),301020
'22062511000001106,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Waymade Healthcare Plc),301020
'22062611000001105,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (Waymade Healthcare Plc),301020
'23949311000001100,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (DE Pharmaceuticals),301020
'23949411000001107,Ipratropium bromide 500micrograms/2ml nebuliser liquid unit dose vials (DE Pharmaceuticals),301020
'29978911000001108,Atrovent 500micrograms/2ml nebuliser liquid UDVs (Lexon (UK) Ltd),
'29979011000001104,Atrovent 500micrograms/2ml nebuliser liquid UDVs (Lexon (UK) Ltd),
